"","id","national_sss","condition","procedure","manipulation_check","Q153_1","Q153_2","Q153_3","Q153_4","Q153_5","Q153_6","Q153_7","Q145_1","Q145_2","Q145_3","Q145_4","Q145_5","Q145_6","Q145_7","Q146_1","Q146_2","Q146_3","Q146_4","Q146_5","Q146_6","Q67_1","Q67_2","Q67_3","Q67_4","Q67_5","Q67_6","Q123_1","Q123_2","Q123_3","Q123_4","Q174","Q175","Q176","Q177","Q96","Q98","Q100","Q102","Q124_1","Q124_2","Q124_3","Q124_4","Q124_5","Q124_6","Q124_7","Q124_8","Q124_9","Q124_11","Q124_12","Q124_13","Q124_14","Q124_15","Q124_17","Q124_18","Q142","Q102_1","Q102_2","Q102_3","Q102_4","Q102_5","Q102_6","Q102_7","Q103_1","Q103_2","Q103_3","Q103_4","Q103_5","Q103_6","Q103_7","Q128","Q130","Q132","Q134","positive_emotion","negative_emotion","CH1_reverse","CH2_reverse","CH3_reverse","FH1_reverse","FH2_reverse","current_health","future_health","happiness1_reverse","happiness2_reverse","happiness_wake","happiness_general","exercise_intent","EC2_reverse","EC4_reverse","EC5_reverse","PT1_reverse","PT4_reverse","empathetic_concern","perspective_taking"
"254","22229",7,"low_sss","After my 5-year college reunion, I  would feel very low and down about myself after seeing what everyone else in my class has accomplished since graduation. I  would probably not have spoken very much to people other than my close friends at the reunion, and I  would probably not feel very good about going to more reunions in the future. However I   think that I would also begin to think about the ways I could change how I view myself and how I could improve my life, my self worth, and gain the respect of others at Wake.",3,3,2,1,1,1,2,1,1,3,4,3,4,3,3,1,2,2,2,1,2,4,4,4,2,2,4,4,2,2,4,5,4,4,3,4,4,4,3,50,90,100,80,80,50,60,80,80,75,80,100,80,100,80,80,2,5,1,4,1,1,4,5,2,4,4,1,4,3,4,2003,"1","51",4,2.8,1.4,2,2,2,2,2,2.33333333333333,2,5,5,4.5,4.25,79.0625,5,5,5,4,5,4.71428571428571,4
"255","21987",8,"low_sss","I would not feel comfortable is I were at the bottom place on the ladder and will think why I didn't try better",2,4,3,1,3,1,2,1,1,2,4,3,4,4,4,1,2,2,3,2,3,3,3,3,4,3,2,4,2,1,4,5,4,5,3,5,4,5,3,29,51,9,82,20,52,74,100,20,25,3,69,88,15,31,60,2,4,3,4,3,2,4,3,1,4,4,1,4,2,2,2002,"1","11",5,3.3,1.7,3,3,4,2,2,3.33333333333333,1.75,5,5,4.75,4.75,45.5,3,3,4,5,5,3.57142857142857,3.71428571428571
"256","22197",6,"low_sss","I feel extremely dishonored, and unwanted in society. I feel like my college education was not worth it, as attending college was supposed to be an experience where I could make lifelong friends, gain respect and lead a happy life. But now I do not know how to feel.",3,2,1,1,1,1,3,1,1,2,2,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,5,4,5,3,4,4,5,3,77,27,89,67,90,34,89,78,16,19,17,67,17,17,24,27,3,2,2,3,4,2,4,4,2,2,2,3,3,2,3,2003,"1","13",5,1.7,1,4,5,5,5,5,2.83333333333333,3,5,5,4.75,4.5,47.1875,4,2,4,4,3,3.28571428571429,2.71428571428571
"257","22290",7,"low_sss","I am extremely uncomfortable and embarrassed at this reunion. It is disheartening to know that I had the same educational resources as my peers, and did not take advantage of them. I feel extremely guilty and shameful that my parents paid for my education and believed that its benefits would outweigh the cost. I feel like a failure. Knowing that my peers view me in a low regard makes me paranoid about my normal behaviors, as I feel judged. I am motivated to change my ways, however, as I do not want this feeling of failure to persist.",3,4,1,1,2,1,4,1,1,5,5,5,5,4,4,2,1,1,4,2,3,2,2,1,5,2,2,3,2,3,2,5,4,5,2,4,5,4,2,50,8,50,60,100,81,19,60,94,3,16,1,100,94,4,55,3,3,3,4,5,4,4,4,2,5,4,5,3,3,4,2003,"1","51,52",4,4.1,1.5,4,5,4,3,4,3.66666666666667,3,6,6,5,4.75,49.6875,3,1,2,4,1,3,3.42857142857143
"258","21994",7,"low_sss","Today I realized that I have not accomplished my expectations for myself. I feel insecure, insignificant, and lonely. I cannot help but compare myself to everyone around me and wonder what I should have done differently. I am totally disappointed.",3,2,4,1,1,4,2,1,2,2,3,3,2,4,3,2,2,1,2,1,4,3,1,2,3,4,1,3,2,2,3,5,5,4,2,6,5,5,2,70,80,94,75,70,70,70,65,35,45,20,70,75,25,10,60,1,4,1,4,1,1,4,5,5,3,4,2,2,4,4,2002,"1","99",4,2.6,2,5,4,5,3,3,4,2.5,6,6,5,5.5,58.375,5,5,5,1,4,4.57142857142857,3.14285714285714
"259","21999",8,"low_sss","I think I would feel alone, worthless, and upset.",3,3,2,1,1,1,2,1,1,4,5,4,4,3,3,1,1,1,1,1,1,2,1,2,2,5,1,5,2,1,2,5,5,5,2,6,5,2,2,79,71,84,34,73,36,75,83,89,8,29,48,56,75,15,54,2,5,1,3,1,1,5,5,1,4,5,1,4,3,3,2002,"1","51",5,3,1.1,5,4,5,1,4,3.83333333333333,2,6,6,5.25,4.75,56.8125,5,5,5,5,5,4.71428571428571,4.14285714285714
"260","21982",6,"low_sss","In the grand scheme of things, it is honestly surprising that no one awaited for my arrival. I went to my 5-year college reunion last night and I felt like there were soul suckers out there peering into my soul and glaring at me intensely. I tried to catch up with my old college mates and my roommates and they have flat out ignored me. Saw some of my professors, made some small talk, but it seemed like they were uninterested in knowing how far I made it after graduation. No one seemed to care who I was or I have become. I sat at a table with random people that I have never met during my four years of college, made some small talk with them, but apparently they gave me the cold shoulder after realizing who I was. Tough luck, they're missing out on who I've become.",3,1,1,1,1,1,4,1,1,3,4,4,3,4,3,1,1,1,1,1,4,1,5,5,2,2,4,4,2,2,4,5,5,4,6,5,4,5,6,20,NA,70,10,80,5,50,10,60,10,30,10,70,80,10,75,2,4,1,5,1,1,5,5,1,5,5,1,5,5,5,2000,"2","11",3,3.1,1,1,1,2,2,2,1.5,2,2,2,4,4,39.3333333333333,5,5,5,5,5,4.85714285714286,5
"261","21934",7,"low_sss","nothing has changed since college. i haven't moved out of my parents house, i don't have a carrer, and im not enjoying my life",3,3,3,2,3,1,2,1,4,2,4,3,2,2,2,1,2,2,1,1,3,4,2,2,3,4,2,4,2,2,4,4,3,3,4,4,3,3,4,4,88,4,63,79,NA,44,9,7,64,2,23,83,100,3,91,3,4,2,5,1,1,2,3,1,4,4,1,4,2,2,2003,"1","51",5,2.6,1.8,4,4,4,2,2,3.83333333333333,2,4,4,3.5,3.5,44.2666666666667,4,5,5,5,5,4,3.71428571428571
"262","21917",8,"low_sss","I would be pretty upset, seeing how everyone besides me have had successful jobs, relationships, and other good things in their life. I would try and make people think my life was better than it really is, but deep down would feel unimpressed with myself.",3,3,3,2,4,1,2,1,4,3,4,4,5,2,2,1,4,3,2,4,4,4,1,1,3,5,1,1,3,2,5,4,4,5,4,6,5,5,4,49,18,70,50,57,8,29,51,74,18,51,17,16,68,40,78,3,5,1,4,2,1,4,5,3,4,4,2,4,4,4,2002,"1","59",4,3.3,2.5,5,5,5,5,1,4.5,2.75,4,4,4.25,5,43.375,5,4,5,3,4,4.57142857142857,3.85714285714286
"263","21975",8,"low_sss","I am so embarrassed. All of my friends are thriving; they have good jobs, are engaged, still keep up with one another, and really took advantage of the doors that wake opened for them. Im here looking at myself and I havent talked to any of them and am to embarrassed to tell them about my life.",3,5,2,3,4,1,4,1,2,5,5,5,5,4,4,2,1,1,4,2,4,2,5,2,2,2,4,3,3,1,3,7,7,7,1,7,7,7,1,46,73,31,38,92,94,95,55,10,60,25,10,79,7,19,44,3,4,1,5,1,1,4,5,1,3,4,2,4,4,4,2002,"1","51",5,4.5,1.9,1,4,2,3,3,2.16666666666667,2.5,7,7,7,7,48.625,5,5,5,5,4,4.71428571428571,4
"264","22057",9,"low_sss","I feel defeated. I decided to attend my 5-year college reunion and, even though I was already anxious going into it, I left feeling worse then I did walking in. Every single one of my classmates seemed to have a steady job, relationship, and endless amounts of praise from the others who attended. I, on the other hand, seem to have none of these things. I sat in the corner the entire time, feeling hopeless and embaressed, before deciding it was best to make an ""Irish exit"" as they call it. I don't know what I did wrong, but all I know is that everyone else seems to have everything in order, everyone except me.",3,3,1,1,3,1,5,1,1,5,5,5,5,5,5,1,1,1,1,1,1,1,2,4,1,2,5,2,3,2,5,7,7,7,1,7,7,7,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,5,1,5,1,1,5,5,1,5,5,1,5,5,5,NA,"1","59",5,4.2,1,4,2,1,4,1,1.83333333333333,2.5,7,7,7,7,100,5,5,5,5,5,5,5
"265","22136",8,"low_sss","I was so ashamed to go back and see everyone from my graduating class. It seems that they were so involved on campus while I stayed in my room all day. Not to mention the fact that they all have very good jobs, Joe even got a job at Goldman, where as I'm still struggling to make ends meet.",1,4,1,1,1,1,4,1,1,5,5,5,5,5,3,1,1,1,3,1,5,2,1,1,3,2,4,5,1,1,4,5,5,4,1,NA,5,NA,NA,87,42,94,11,60,48,71,5,75,60,73,94,99,86,56,70,2,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,2001,"2","52",5,4.2,1.2,5,5,2,1,2,3.16666666666667,1.25,7,NA,5.25,5,64.4375,NA,NA,NA,5,NA,NA,4
"266","22280",10,"low_sss","I would feel embarrassed because I haven't completed or accomplished as much as my other classmates.",3,3,1,1,3,1,4,1,1,4,5,5,3,5,4,1,1,1,1,3,4,2,5,3,3,2,4,4,2,1,4,4,5,4,2,7,5,5,1,29,43,55,87,86,27,50,100,11,35,56,14,90,98,15,95,1,5,1,5,2,1,5,5,1,3,3,4,2,2,2,2002,"1","51",5,4,1.2,1,3,2,2,2,2.16666666666667,1.75,6,7,4.75,6,55.6875,5,4,5,5,2,4.85714285714286,2.71428571428571
"267","22371",10,"low_sss","I would have acted reasonably reserved, as I would be afraid of being judged by my more respected peers.",3,2,1,1,3,1,4,1,1,4,4,4,4,4,4,1,1,1,2,2,2,4,2,4,4,2,3,3,3,2,3,5,5,6,2,6,5,5,2,90,90,100,50,100,100,100,83,30,70,100,100,74,100,100,80,1,3,2,4,3,3,4,3,5,3,3,3,4,1,3,2003,"2","51",5,3.5,1.2,4,2,3,3,3,3.16666666666667,2.75,6,6,5.5,5.5,85.4375,4,3,3,1,3,3.42857142857143,2.57142857142857
"268","22127",6,"low_sss","Always keep silent and try to approach to those who is on the upper level of the ladder",2,3,1,1,2,1,4,1,1,3,3,3,3,3,3,1,1,1,1,3,3,3,3,2,4,4,2,2,2,2,2,4,4,4,5,3,4,4,4,55,38,14,76,51,58,52,82,34,36,9,56,11,2,72,44,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002,"1","11",4,3,1.2,3,4,4,4,4,3.66666666666667,3,3,4,3.75,3.75,43.125,3,3,3,3,3,3,3
"269","22307",1,"low_sss","Watching all of my classmates do great things in life has me rethinking about my years at Wake. I procrastinated, I was unmotivated, and I constantly felt like I didn't belong.",3,2,1,1,3,1,3,1,1,4,5,5,5,4,4,1,1,1,5,5,5,2,5,5,2,2,5,4,2,1,5,7,6,6,1,7,6,7,1,30,10,10,70,40,1,1,20,1,0,80,7,10,30,18,6,4,4,1,5,1,1,5,4,1,1,5,1,5,3,2,2002,"1","21",5,4,1.8,1,1,1,2,1,1.5,1.5,7,7,6.5,6.75,20.875,5,5,5,5,5,4.71428571428571,3.71428571428571
"270","22301",6,"low_sss","Being at the bottom place on the ladder at my 5-year college reunion, I felt very insecure and inadequate. I felt like I was potentially overlooked or looked down upon by my peers, and I felt out of place among them. I felt like I had to work harder to prove myself and show that I am not unequal, or at least prove that I am worthy to be among them.",3,3,2,2,3,1,4,1,2,4,4,3,4,4,4,1,2,1,4,2,4,2,4,5,4,3,4,3,3,2,3,4,4,5,3,4,5,4,4,20,80,40,50,80,60,50,70,50,70,80,30,45,80,40,75,2,3,1,4,2,2,3,3,2,5,5,4,3,2,2,2003,"1","51",5,3.7,1.8,2,1,2,3,3,2.33333333333333,2.75,5,4,4.5,4.25,57.5,5,4,4,4,2,3.71428571428571,3.28571428571429
"271","22355",7,"low_sss","If I were at the the bottom of the ladder I would feel disappointed and embarrassed. I probably would think poorly of myself and not be in a good space. I would also not be acting like myself and would seem very rude and dismissive.",1,4,1,1,4,1,4,1,2,4,4,4,4,4,4,1,1,1,1,4,4,2,4,5,1,1,4,5,2,1,5,6,6,6,2,6,6,6,2,90,90,100,50,75,65,79,50,50,75,100,80,70,80,75,39,1,4,1,4,3,1,4,3,2,3,4,4,3,2,2,2003,"1","51",5,4,1.4,2,1,2,1,1,1.5,1.25,6,6,6,6,73,5,3,5,4,2,4,2.85714285714286
"272","21938",8,"low_sss",NA,1,4,2,1,5,1,4,1,1,5,5,5,5,5,5,2,1,2,3,5,5,1,5,2,5,2,2,1,2,1,2,6,6,6,2,6,5,7,2,0,5,15,50,20,NA,NA,40,15,NA,40,NA,62,10,NA,22,4,4,1,5,1,1,5,5,1,5,5,1,5,5,5,2002,"1","39,59",5,4.8,1.9,1,4,4,5,4,2.83333333333333,3,6,6,6,6,25.3636363636364,5,5,5,5,5,4.85714285714286,5
"273","21985",8,"low_sss","Yesterday was a difficult day. Watching those around me succeeding so highly, and being recognized and admired for all that they have done made me feel down. I feel like my accomplishments are not respected at all compared to others. I hope one day I will get the recognition I deserve.",3,3,2,1,2,1,3,1,1,3,4,4,4,4,3,2,2,1,1,2,3,3,2,4,3,2,4,3,3,2,2,5,5,5,3,6,6,5,2,43,61,81,30,71,20,50,72,28,71,40,45,76,33,50,70,2,4,1,2,1,1,4,4,2,1,4,2,4,4,5,2003,"1","51",5,3.3,1.4,4,2,2,3,4,2.66666666666667,3,5,6,5,5.75,52.5625,5,5,5,4,4,4.14285714285714,3.71428571428571
"274","22447",7,"low_sss","I should have done more in my years at college, I could have been more social and engaged with more people around me as well as been friendlier to those I did interact with on a day to day basis. if I had done that maybe I would be in a different place",3,4,2,1,3,1,3,1,1,4,4,4,4,5,5,1,1,1,4,4,4,3,4,2,2,2,5,5,2,2,5,4,4,4,4,6,6,6,2,80,100,50,75,100,100,100,85,50,100,75,100,100,100,75,100,1,5,1,5,1,1,5,5,2,4,5,1,4,2,2,2001,"2","59",5,4,1.7,2,4,1,1,1,2.33333333333333,1.5,4,6,4,6,86.875,5,5,5,4,5,5,3.71428571428571
"275","22132",8,"low_sss","I cannot help but compare myself to my former classmates. Whatever I have accomplished in the last five years feels less significant because I can see that others have accomplished more. This perspective has motivated me to make a change in my life to better my reputation and earn the respect of others. I am not content being at the bottom of the ladder.",3,1,3,2,2,2,2,2,1,2,3,2,2,2,2,1,3,2,1,1,3,5,3,4,3,3,2,3,2,3,4,3,2,3,6,3,2,3,6,39,60,70,20,65,10,15,15,25,10,50,70,70,75,20,50,3,5,2,4,1,2,4,3,2,4,4,2,4,3,2,2001,"2","51",4,2.1,1.8,3,2,4,3,2,3.33333333333333,2.5,2,2,2.5,2.5,41.5,4,5,4,4,4,4.14285714285714,3.57142857142857
"276","22186",8,"low_sss","This place sucks. Why am I even here? I feel resentment towards everyone smiling. Why do they like it here so much??? I want to go home.",3,1,1,1,1,1,2,1,1,1,5,1,1,2,2,1,3,1,1,1,1,5,2,5,2,2,4,3,2,1,5,6,6,5,1,6,6,6,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,4,1,4,1,4,2,2,1,5,5,3,4,4,4,2002,"2","51",4,1.7,1.2,4,1,2,3,1,2.66666666666667,1.75,7,7,6,6.25,100,5,5,2,5,3,3.42857142857143,4.28571428571429
"277","22173",7,"low_sss","I would feel hopeless and that I will never be successful",3,4,4,3,4,3,3,2,3,2,4,4,4,4,5,2,3,2,3,4,3,3,2,2,2,3,2,2,2,1,2,5,5,5,6,5,5,4,6,51,92,31,68,84,23,80,84,84,84,31,31,32,35,32,33,2,3,2,2,2,2,3,3,2,2,3,2,3,3,4,2002,"1","39,59,99",4,3.7,2.9,4,4,4,4,4,3.33333333333333,2.75,2,2,4.25,4,54.6875,4,4,4,4,4,3.28571428571429,3.28571428571429
"278","22287",5,"low_sss","I would think that I wasted my time at such a prestigious university, act like everyone was better than me and I didn't learn anything over 4 years, and I would feel hopeless",3,5,2,1,3,1,4,1,1,5,5,5,5,5,5,1,1,1,3,4,3,3,5,3,4,3,4,3,2,1,4,6,7,7,2,7,6,6,1,30,10,100,35,20,0,15,25,0,5,70,20,10,30,50,80,3,4,1,5,2,1,3,4,2,3,4,3,3,3,4,2003,"2","21",3,4.5,1.6,1,3,2,3,2,2.66666666666667,2,6,7,6.5,6.5,31.25,5,4,5,4,3,4.28571428571429,3.42857142857143
"279","22375",8,"low_sss","I would feel shameful, I would probably keep somewhat to myself only speaking to the people I knew well in college. I would be thinking that everyone thinks that I am a failure and stupid and that they would all be gossiping about me.",3,2,2,2,2,1,2,1,3,2,3,3,4,2,3,1,2,2,2,2,3,4,2,2,4,4,1,3,2,2,3,4,4,4,4,5,4,4,4,39,90,100,42,99,49,98,39,45,77,97,48,62,69,47,77,2,5,1,5,1,1,4,4,2,5,5,1,5,5,5,2002,"1","51",5,2.6,1.8,4,4,5,3,3,4.16666666666667,2.5,4,4,4,4.25,67.375,5,5,5,4,5,4.71428571428571,4.85714285714286
"280","22192",7,"low_sss","I would not be happy to attend the reunion because no one would know who I am and have little respect for me. I would feel incomplete as I did not leave any mark on any other student at Wake Forest, whether friend or another classmate. I would probably have a great deal of anxiety as I watch my other, more 'popular', classmates catch up with each other as I am left alone.",3,1,3,1,1,2,2,1,4,3,2,2,2,1,2,2,3,2,3,1,2,5,1,1,4,3,2,2,3,2,3,3,3,4,5,5,5,6,4,40,80,100,60,30,50,10,70,20,5,90,50,60,87,20,80,2,2,3,4,4,2,3,4,3,3,2,4,3,2,2,2001,"2","51,59",5,1.8,2.2,5,5,4,4,3,4.33333333333333,3,3,4,3.25,5,53.25,3,2,4,3,2,3.14285714285714,2.42857142857143
"281","22114",8,"low_sss","I would likely feel insecure and would want to avoid people flaunting their affluence out of fear of how they may perceive me.",3,1,3,3,1,3,1,3,3,1,3,2,2,4,1,4,4,4,2,1,4,4,5,5,2,2,2,5,2,2,4,2,2,2,5,5,5,5,3,80,90,90,100,90,100,100,95,95,100,100,100,100,100,100,100,1,4,1,3,1,1,3,3,1,4,4,2,4,3,4,2002,"2","51",5,2,3,1,1,4,1,2,2.33333333333333,1.75,3,5,2.25,5,96.25,5,5,5,5,4,4,4
"282","22128",9,"low_sss","I feel very disappointed in myself that I allowed myself to be so much lower than my classmates. That was an embarrassing experience being so much less successful than my peers. I let my education at Wake Forest go to wast.",3,2,3,1,3,1,3,1,1,4,4,3,3,4,3,1,2,1,1,1,2,2,2,4,2,1,4,3,2,1,4,6,6,4,2,6,6,6,2,91,100,100,100,100,100,100,66,39,100,50,31,100,100,82,100,1,4,1,4,1,1,5,5,3,2,2,3,3,2,2,2003,"1","51",5,3.1,1.3,4,2,2,3,2,2.16666666666667,2,6,6,5.5,6,84.9375,5,5,5,3,3,4.71428571428571,2.42857142857143
"283","22288",9,"low_sss","After the reunion, I feel ashamed and embarrassed around my peers. I feel as though they all succeeded more than I did and they are going to have better lives than me.",3,2,2,1,3,1,4,1,1,2,5,2,2,4,3,1,3,1,2,2,3,5,4,2,5,3,3,4,4,3,3,4,4,5,3,5,4,4,3,71,29,87,42,94,94,80,36,100,87,11,78,18,57,94,6,3,5,2,4,2,1,3,4,1,2,2,4,1,2,2,2001,"1","51",5,3,1.5,2,4,3,2,3,3.66666666666667,3,5,5,4.5,4.5,61.5,4,4,5,5,2,4.14285714285714,2.28571428571429
"284","22231",8,"low_sss","I feel as though I was left behind by all my peers somewhere along the way. All the friends whom I cared about in college are all still very close but somehow I got left behind. They all have families, keep in regular contact with each other, and have thriving careers. However, I on the other hand feel as though they left me behind along with their respect for me a long time ago.",3,3,2,1,3,1,4,1,1,5,5,4,3,4,3,1,2,1,5,4,3,2,4,5,2,2,4,5,3,2,4,5,5,5,3,4,3,3,6,43,13,92,56,43,5,65,97,80,21,76,66,54,63,40,14,2,5,1,4,1,1,5,4,2,4,5,1,5,5,5,2002,"1","39,51",5,3.7,1.9,2,1,2,1,2,1.83333333333333,2,5,2,5,3,51.75,5,5,5,4,5,4.71428571428571,4.71428571428571
"285","22170",5,"low_sss","I would feel very sad because I know that everyone else would be at the top of the latter.",3,4,3,1,4,1,5,1,1,2,2,1,4,1,2,1,3,5,1,1,1,3,2,3,2,2,3,3,2,1,3,3,3,2,7,3,2,3,7,2,9,50,25,75,50,50,50,50,50,50,30,89,100,50,85,3,3,1,3,3,2,4,4,4,2,2,4,4,1,2,2003,"1","31",2,2.6,1.8,4,3,3,3,3,2.83333333333333,2.25,1,1,2.25,2.25,50.9375,5,3,4,2,2,3.71428571428571,2.14285714285714
